id,classificacao_da_ocorrencia,dt_da_ocorrencia,municipio,uf,regiao,fabricante,modelo
1704,Ocorrência Anormal,2011-01-28,,SP,Sudeste,EMBRAER,ERJ 190-200 IGW
1703,Acidente,2011-01-28,,MS,Centro-Oeste,CESSNA AIRCRAFT,150M
1702,Ocorrência Anormal,2011-01-27,,RJ,Sudeste,ROBINSON HELICOPTER,R22 BETA
1701,Ocorrência de Solo,2011-01-27,,DF,Centro-Oeste,AIRBUS S.A.S.,A320-232
1700,Ocorrência de Solo,2011-01-27,,SP,Sudeste,AIRBUS S.A.S.,A321-231
1699,Incidente,2011-01-27,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-300
1698,Incidente Grave,2011-01-27,,AC,Norte,EMBRAER,EMB-810C
1697,Ocorrência Anormal,2011-01-27,,SP,Sudeste,BOEING COMPANY,737-76N
1696,Ocorrência de Solo,2011-01-27,,DF,Centro-Oeste,AIRBUS S.A.S.,A319-112
1362,Incidente,2010-12-02,,MG,Sudeste,AIRBUS S.A.S.,A319-132
1361,Ocorrência Anormal,2010-11-02,,SP,Sudeste,AIRBUS S.A.S.,A319-132
1360,Incidente,2010-11-02,,SC,Sul,AIRBUS S.A.S.,A320-214
1369,Acidente,2010-11-05,,PA,Norte,PIPER AIRCRAFT,PA-28-235
1368,Ocorrência Anormal,2010-11-05,,PB,Nordeste,AIRBUS S.A.S.,A320-214
1367,Ocorrência Anormal,2010-11-05,,SP,Sudeste,EMBRAER,ERJ 190-200 IGW
1366,Acidente,2010-11-04,,SP,Sudeste,ROBINSON HELICOPTER,R22
1365,Incidente,2010-11-04,,PR,Sul,AIRBUS S.A.S.,A320-232
1363,Acidente,2010-11-03,,PE,Nordeste,PIPER AIRCRAFT,PA-25-235
1358,Ocorrência Anormal,2010-11-01,,SP,Sudeste,AIRBUS S.A.S.,A319-132
1357,Incidente,2010-11-01,,MG,Sudeste,FOKKER,F28MK0100
1356,Ocorrência Anormal,2010-11-01,,SP,Sudeste,AIRBUS S.A.S.,A320-214
1354,Ocorrência Anormal,2010-11-01,,SP,Sudeste,EMBRAER,ERJ 190-200 LR
1353,Acidente,2010-10-31,,PA,Norte,PIPER AIRCRAFT,PA-31
1352,Ocorrência Anormal,2010-10-31,,PA,Norte,BOEING COMPANY,737-8EH
1351,Incidente,2010-10-30,,SP,Sudeste,AIRBUS S.A.S.,A319-132
1350,Incidente,2010-10-30,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-300
1347,Incidente,2010-10-30,,PR,Sul,,
1346,Ocorrência Anormal,2010-10-29,,MG,Sudeste,BOEING COMPANY,737-8EH
1345,Ocorrência Anormal,2010-10-28,,RO,Norte,BOEING COMPANY,737-76N
1344,Incidente,2010-10-28,,SP,Sudeste,AIRBUS S.A.S.,A319-132
1343,Ocorrência Anormal,2010-10-28,,SP,Sudeste,EMBRAER,ERJ 190-200 LR
1342,Incidente Grave,2010-10-28,,SP,Sudeste,AERO BOERO,AB-115
1342,Incidente Grave,2010-10-28,,SP,Sudeste,AERO BOERO,AB-115
1341,Incidente Grave,2010-10-27,,SP,Sudeste,NEIVA,EMB-712
1040,Acidente,2010-07-16,,SP,Sudeste,ROBINSON HELICOPTER,R44 II
1039,Ocorrência Anormal,2010-07-16,,CE,Nordeste,EMBRAER,ERJ 190-200 IGW
1038,Ocorrência de Solo,2010-07-15,,TO,Norte,PIPER AIRCRAFT,PA-28-160
1037,Ocorrência Anormal,2010-07-15,,PA,Norte,AIRBUS S.A.S.,A320-214
1036,Incidente Grave,2010-07-15,,TO,Norte,PIPER AIRCRAFT,PA-46-350P
1035,Incidente,2010-07-14,,MT,Centro-Oeste,BEECH AIRCRAFT,C90A
1034,Ocorrência Anormal,2010-07-14,,RJ,Sudeste,AIRBUS S.A.S.,A320-232
1033,Incidente,2010-07-14,,GO,Centro-Oeste,CESSNA AIRCRAFT,A188
1032,Ocorrência Anormal,2010-07-14,,RJ,Sudeste,EMBRAER,ERJ 190-100 IGW
1031,Ocorrência de Solo,2010-07-13,,SP,Sudeste,AIRBUS S.A.S.,A320-214
1030,Acidente,2010-07-12,,RJ,Sudeste,ROBINSON HELICOPTER,R22
1029,Ocorrência Anormal,2010-07-12,,Exterior,,AIRBUS S.A.S.,A330-223
1028,Acidente,2010-07-10,,MA,Nordeste,CESSNA AIRCRAFT,182F
1027,Acidente,2010-07-10,,MG,Sudeste,NEIVA,56-C-1
1026,Ocorrência Anormal,2010-07-10,,RJ,Sudeste,AIRBUS S.A.S.,A320-232
1025,Incidente,2010-07-10,,ES,Sudeste,SIKORSKY AIRCRAFT,S-76C
1024,Ocorrência Anormal,2010-07-10,,SC,Sul,EMBRAER,ERJ 190-100 IGW
1023,Incidente Grave,2010-07-10,,PR,Sul,AERO BOERO,AB-115
1022,Incidente,2010-07-09,,RS,Sul,PIPER AIRCRAFT,PA-34-200T
1021,Incidente,2010-07-08,,GO,Centro-Oeste,NEIVA,EMB-810D
1020,Ocorrência Anormal,2010-07-07,,PR,Sul,NEIVA,EMB-712
1019,Ocorrência Anormal,2010-07-05,,SP,Sudeste,AIRBUS S.A.S.,A319-132
1018,Incidente,2010-07-05,,SP,Sudeste,EMBRAER,ERJ 190-200 IGW
1017,Acidente,2010-07-04,,PE,Nordeste,NEIVA,EMB-810D
1017,Acidente,2010-07-04,,PE,Nordeste,NEIVA,EMB-810D
1016,Incidente,2010-07-04,,DF,Centro-Oeste,BOEING COMPANY,737-8EH
2039,Ocorrência Anormal,2011-04-29,,SP,Sudeste,NEIVA,EMB-810D
2038,Ocorrência Anormal,2011-04-29,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212
2037,Incidente,2011-04-29,,GO,Centro-Oeste,PIPER AIRCRAFT,PA-31T
2036,Ocorrência Anormal,2011-04-29,,SC,Sul,EMBRAER,ERJ 190-200 IGW
2035,Ocorrência Anormal,2011-04-28,,RJ,Sudeste,RAYTHEON AIRCRAFT,390
2034,Ocorrência Anormal,2011-04-26,,GO,Centro-Oeste,BEECH AIRCRAFT,58
2033,Ocorrência Anormal,2011-04-26,,DF,Centro-Oeste,BEECH AIRCRAFT,58
2032,Incidente,2011-04-26,,SP,Sudeste,BOEING COMPANY,737-7Q8
2031,Ocorrência Anormal,2011-04-26,,BA,Nordeste,EMBRAER,ERJ 190-200 IGW
2030,Incidente,2011-04-25,,AM,Norte,AEROSPATIALE AND ALENIA,ATR-42-500
2029,Ocorrência Anormal,2011-04-25,,PA,Norte,PIPER AIRCRAFT,PA-32R-301T
2027,Ocorrência de Solo,2011-04-24,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-300
2026,Incidente,2011-04-23,,BA,Nordeste,BRITTEN-NORMAN,BN-2A-21
2028,Incidente,2011-04-25,,MG,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-212A
2025,Incidente,2011-04-22,,AL,Nordeste,EMBRAER,ERJ 190-200 IGW
2041,Acidente,2011-04-30,,PR,Sul,IPE,IPE-02B
2040,Ocorrência Anormal,2011-04-29,,DF,Centro-Oeste,NEIVA,EMB-810D
2024,Incidente,2011-04-22,,Exterior,,BOEING COMPANY,767-316F
2023,Acidente,2011-04-21,,AM,Norte,EMBRAER,EMB-810C
2022,Incidente,2011-04-24,,RJ,Sudeste,CESSNA AIRCRAFT,170A
1692,Incidente,2011-01-26,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-500
1691,Ocorrência Anormal,2011-01-26,,RJ,Sudeste,EMBRAER,ERJ 170-200 LR
1690,Incidente,2011-01-26,,PR,Sul,AERO BOERO,AB-115
1689,Ocorrência Anormal,2011-01-25,,MG,Sudeste,EMBRAER,EMB-810C
1688,Acidente,2011-01-25,,MT,Centro-Oeste,NEIVA,EMB-712
1688,Acidente,2011-01-25,,MT,Centro-Oeste,NEIVA,EMB-712
1687,Ocorrência Anormal,2011-01-25,,PI,Nordeste,AIRBUS S.A.S.,A320-232
1686,Ocorrência Anormal,2011-01-25,,RJ,Sudeste,ROBINSON HELICOPTER,R44 II
1685,Ocorrência Anormal,2011-01-25,,SP,Sudeste,AIRBUS S.A.S.,A320-232
1684,Incidente,2011-01-25,,SP,Sudeste,AIRBUS S.A.S.,A319-132
1683,Ocorrência Anormal,2011-01-25,,Indeterminado,,BOEING COMPANY,737-8EH
1695,Ocorrência Anormal,2011-01-27,,RS,Sul,AIRBUS S.A.S.,A320-214
1694,Ocorrência de Solo,2011-01-27,,DF,Centro-Oeste,AIRBUS S.A.S.,A320-232
1693,Incidente Grave,2011-01-27,,PR,Sul,CIA AERONAUTICA PAULISTA,CAP-4
1682,Incidente,2011-01-25,,SC,Sul,EMBRAER,ERJ 190-100 IGW
1681,Ocorrência Anormal,2011-01-25,,SP,Sudeste,EMBRAER,ERJ 190-100 IGW
1680,Incidente Grave,2011-01-24,,RJ,Sudeste,HELIBRAS,AS 350 B2
1679,Ocorrência Anormal,2011-01-24,,RS,Sul,BOEING COMPANY,737-8AS
1678,Incidente,2011-01-24,,RJ,Sudeste,AIRBUS S.A.S.,A320-232
1677,Ocorrência Anormal,2011-01-24,,Indeterminado,,BOEING COMPANY,737-8EH
1676,Incidente,2011-01-24,,SC,Sul,EMBRAER,ERJ 190-200 IGW
1675,Ocorrência Anormal,2011-01-24,,SC,Sul,EMBRAER,ERJ 190-200 LR
1674,Acidente,2011-01-23,,RS,Sul,ROBINSON HELICOPTER,R22 BETA
1673,Ocorrência Anormal,2011-01-23,,RJ,Sudeste,CESSNA AIRCRAFT,170B
1672,Ocorrência Anormal,2011-01-23,,ES,Sudeste,BOEING COMPANY,737-7Q8
1671,Ocorrência Anormal,2011-01-23,,BA,Nordeste,EMBRAER,ERJ 190-200 IGW
1670,Ocorrência Anormal,2011-01-23,,PE,Nordeste,EMBRAER,ERJ 190-200 IGW
1669,Ocorrência Anormal,2011-01-22,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-300
1668,Ocorrência Anormal,2011-01-22,,SP,Sudeste,BEECH AIRCRAFT,F33A
1667,Incidente,2011-01-22,,PI,Nordeste,ROBINSON HELICOPTER,R44 II
1340,Ocorrência Anormal,2010-10-27,,BA,Nordeste,EMBRAER,ERJ 190-100 IGW
1339,Incidente,2010-10-27,,SP,Sudeste,EMBRAER,ERJ 190-200 LR
1338,Ocorrência Anormal,2010-10-26,,GO,Centro-Oeste,AIRBUS S.A.S.,A320-214
1331,Incidente,2010-10-24,,MG,Sudeste,EMBRAER,ERJ 190-200 IGW
1337,Ocorrência Anormal,2010-10-26,,RJ,Sudeste,AIRBUS S.A.S.,A320-214
1336,Ocorrência Anormal,2010-10-25,,SP,Sudeste,AIRBUS S.A.S.,A320-232
1335,Incidente,2010-10-25,,PA,Norte,AIRBUS S.A.S.,A320-232
1334,Ocorrência Anormal,2010-10-25,,RS,Sul,AIRBUS S.A.S.,A320-232
1333,Ocorrência Anormal,2010-10-24,,RJ,Sudeste,EMBRAER,ERJ 190-100 IGW
1332,Ocorrência Anormal,2010-10-24,,MS,Centro-Oeste,EMBRAER,ERJ 190-200 IGW
1330,Incidente,2010-10-24,,SP,Sudeste,CIA AERONAUTICA PAULISTA,CAP-4
1329,Acidente,2010-10-23,,MG,Sudeste,,EXCEL CARGO
1328,Acidente,2010-10-23,,BA,Nordeste,EMBRAER,EMB-810C
1327,Incidente,2010-10-23,,RJ,Sudeste,CESSNA AIRCRAFT,170A
1326,Incidente,2010-10-22,,PI,Nordeste,JOAQUIM SALLES DE OLIVEIRA ITAPARY FILHO,SEAMAX M-22
1325,Incidente,2010-10-22,,SP,Sudeste,AIRBUS S.A.S.,A330-223
1324,Incidente,2010-10-22,,MG,Sudeste,LEARJET,31A
1323,Ocorrência de Solo,2010-10-22,,SP,Sudeste,RAYTHEON AIRCRAFT,390
1322,Incidente,2010-10-22,,GO,Centro-Oeste,AERO BOERO,AB-115
1320,Incidente,2010-10-21,,TO,Norte,AIRBUS S.A.S.,A320-232
1319,Incidente,2010-10-21,,PR,Sul,AIRBUS S.A.S.,A320-232
1321,Incidente,2010-10-21,,MS,Centro-Oeste,CESSNA AIRCRAFT,150J
1318,Ocorrência Anormal,2010-10-21,,SC,Sul,SIKORSKY AIRCRAFT,S-76C
1317,Incidente,2010-10-21,,ES,Sudeste,SIKORSKY AIRCRAFT,S-76C
1316,Incidente,2010-10-19,,SP,Sudeste,BEECH AIRCRAFT,A36
1013,Ocorrência Anormal,2010-07-03,,SP,Sudeste,AIRBUS S.A.S.,A320-214
1012,Incidente,2010-07-02,,SP,Sudeste,EMBRAER,EMB-820C CARAJA
1011,Incidente,2010-07-02,,BA,Nordeste,EMBRAER,EMB-810C
1010,Ocorrência Anormal,2010-07-02,,PE,Nordeste,AIRBUS S.A.S.,A320-214
1009,Ocorrência Anormal,2010-07-02,,RS,Sul,EMBRAER,ERJ 190-200 LR
1008,Ocorrência Anormal,2010-07-01,,RS,Sul,EMBRAER,EMB-135BJ
1007,Ocorrência Anormal,2010-07-01,,PE,Nordeste,AIRBUS S.A.S.,A320-214
1006,Ocorrência Anormal,2010-06-29,,CE,Nordeste,CESSNA AIRCRAFT,150K
1005,Ocorrência Anormal,2010-06-29,,SP,Sudeste,BEECH AIRCRAFT,C90A
1004,Ocorrência Anormal,2010-06-29,,MT,Centro-Oeste,EMBRAER,ERJ 190-200 IGW
1003,Acidente,2010-06-29,,SP,Sudeste,BEECH AIRCRAFT,300
1003,Acidente,2010-06-29,,SP,Sudeste,BEECH AIRCRAFT,300
1002,Incidente Grave,2010-06-28,,MG,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-300
1002,Incidente Grave,2010-06-28,,MG,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-300
1001,Incidente,2010-06-27,,AM,Norte,BELL HELICOPTER,212
1015,Ocorrência Anormal,2010-07-04,,SP,Sudeste,EMBRAER,ERJ 190-200 LR
1014,Ocorrência Anormal,2010-07-03,,TO,Norte,NEIVA,EMB-711C
1000,Ocorrência Anormal,2010-06-27,,Exterior,,AIRBUS S.A.S.,A320-232
999,Incidente,2010-06-27,,AM,Norte,SIKORSKY AIRCRAFT,S-61N
998,Incidente Grave,2010-06-27,,RS,Sul,CIA AERONAUTICA PAULISTA,CAP-4
997,Incidente,2010-06-27,,SP,Sudeste,CESSNA AIRCRAFT,T206H
996,Ocorrência Anormal,2010-06-26,,RJ,Sudeste,BOEING COMPANY,737-8EH
995,Incidente,2010-06-25,,SC,Sul,NEIVA,EMB-712
994,Ocorrência Anormal,2010-06-25,,RJ,Sudeste,AIRBUS S.A.S.,A319-132
2021,Ocorrência de Solo,2011-04-21,,RN,Nordeste,AIRBUS S.A.S.,A320-214
2020,Ocorrência Anormal,2011-04-21,,SP,Sudeste,CESSNA AIRCRAFT,152
2019,Incidente,2011-04-20,,MG,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-300
2015,Acidente,2011-04-19,,SP,Sudeste,EMBRAER,EMB-820C NAVAJO
2018,Incidente Grave,2011-04-20,,PA,Norte,BEECH AIRCRAFT,58
2018,Incidente Grave,2011-04-20,,PA,Norte,BEECH AIRCRAFT,58
2017,Ocorrência Anormal,2011-04-20,,MA,Nordeste,AGUSTA,AW139
2016,Incidente,2011-04-20,,RJ,Sudeste,HELIBRAS,AS 350 B3
2015,Acidente,2011-04-19,,SP,Sudeste,EMBRAER,EMB-820C NAVAJO
2012,Incidente,2011-04-19,,PR,Sul,EMBRAER,ERJ 190-200 LR
1657,Incidente,2011-01-19,,SP,Sudeste,BOEING COMPANY,737-8EH
1651,Incidente,2011-01-16,,PR,Sul,BOEING COMPANY,737-7BX
2014,Ocorrência Anormal,2011-04-19,,TO,Norte,CESSNA AIRCRAFT,177RG
2013,Incidente Grave,2011-04-19,,GO,Centro-Oeste,CESSNA AIRCRAFT,210L
2013,Incidente Grave,2011-04-19,,GO,Centro-Oeste,CESSNA AIRCRAFT,210L
2011,Ocorrência Anormal,2011-04-19,,PR,Sul,BEECH AIRCRAFT,G58
2010,Ocorrência de Solo,2011-04-19,,RJ,Sudeste,,
2009,Incidente,2011-04-18,,DF,Centro-Oeste,BELL HELICOPTER,407
2008,Ocorrência Anormal,2011-04-18,,AM,Norte,CESSNA AIRCRAFT,208B
2007,Ocorrência Anormal,2011-04-18,,SC,Sul,FOKKER,F28MK0100
2006,Ocorrência Anormal,2011-04-18,,PA,Norte,AIRBUS S.A.S.,A320-232
2005,Ocorrência Anormal,2011-04-18,,RJ,Sudeste,EMBRAER,ERJ 190-100 IGW
2004,Acidente,2011-04-18,,PR,Sul,AERO BOERO,AB-115
2003,Acidente,2011-04-17,,SP,Sudeste,ROBINSON HELICOPTER,R22 BETA
2002,Incidente Grave,2011-04-17,,TO,Norte,NEIVA,EMB-720D
1665,Ocorrência Anormal,2011-01-21,,DF,Centro-Oeste,BOEING COMPANY,737-75B
1664,Ocorrência Anormal,2011-01-20,,SP,Sudeste,AIRBUS S.A.S.,A330-223
1663,Ocorrência de Solo,2011-01-20,,DF,Centro-Oeste,BOEING COMPANY,737-341
1662,Incidente,2011-01-20,,AC,Norte,BEECH AIRCRAFT,58
1661,Incidente,2011-01-20,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-72-202
1660,Incidente,2011-01-20,,SP,Sudeste,EMBRAER,ERJ 190-100 IGW
1659,Incidente,2011-01-20,,MA,Nordeste,EMBRAER,ERJ 190-200 IGW
1290,Incidente,2010-10-10,,RS,Sul,BOEING COMPANY,737-8EH
987,Ocorrência Anormal,2010-06-24,,PR,Sul,BOEING COMPANY,737-76N
976,Ocorrência Anormal,2010-06-21,,PR,Sul,BOEING COMPANY,737-7BX
1658,Acidente,2011-01-19,,AM,Norte,NEIVA,EMB-721D
1656,Incidente,2011-01-19,,GO,Centro-Oeste,EMBRAER,ERJ 190-200 LR
1655,Acidente,2011-01-19,,SP,Sudeste,BEECH AIRCRAFT,A36
1654,Incidente,2011-01-18,,RJ,Sudeste,HELIBRAS,AS 350 B3
1653,Ocorrência Anormal,2011-01-18,,SP,Sudeste,EMBRAER,ERJ 190-100 IGW
1666,Ocorrência Anormal,2011-01-21,,MA,Nordeste,BOEING COMPANY,737-75B
1652,Acidente,2011-01-17,,RS,Sul,NEIVA,EMB-201
1650,Ocorrência Anormal,2011-01-16,,BA,Nordeste,AIRBUS S.A.S.,A320-233
970,Ocorrência Anormal,2010-06-18,,PR,Sul,BOEING COMPANY,737-7EA
1649,Acidente,2011-01-15,,MT,Centro-Oeste,NEIVA,EMB-202
1648,Ocorrência Anormal,2011-01-15,,SP,Sudeste,AIRBUS S.A.S.,A320-232
1647,Ocorrência Anormal,2011-01-15,,PR,Sul,BEECH AIRCRAFT,58
1646,Incidente,2011-01-14,,MA,Nordeste,AIRBUS S.A.S.,A320-232
1645,Incidente,2011-01-14,,SP,Sudeste,RAYTHEON AIRCRAFT,390
1644,Ocorrência Anormal,2011-01-14,,SC,Sul,AIRBUS S.A.S.,A319-132
1643,Ocorrência Anormal,2011-01-14,,SP,Sudeste,BOEING COMPANY,737-8EH
1642,Acidente,2011-01-14,,GO,Centro-Oeste,BEECH AIRCRAFT,200
1641,Ocorrência Anormal,2011-01-13,,BA,Nordeste,EMBRAER,ERJ 190-100 IGW
1309,Incidente,2010-10-18,,MG,Sudeste,EMBRAER,ERJ 190-200 LR
1307,Incidente,2010-10-17,,SP,Sudeste,EMBRAER,ERJ 190-100 IGW
1297,Ocorrência Anormal,2010-10-13,,PR,Sul,BOEING COMPANY,737-8EH
1640,Ocorrência Anormal,2011-01-13,,PI,Nordeste,EMBRAER,ERJ 190-100 IGW
1639,Incidente,2011-01-12,,RJ,Sudeste,ROBINSON HELICOPTER,R22
1638,Ocorrência Anormal,2011-01-12,,PR,Sul,NEIVA,EMB-810D
1637,Ocorrência Anormal,2011-01-12,,SC,Sul,EMBRAER,ERJ 190-200 IGW
1315,Ocorrência de Solo,2010-10-19,,RJ,Sudeste,AIRBUS S.A.S.,A330-223
1314,Acidente,2010-10-19,,PR,Sul,AERO BOERO,AB-115
1313,Ocorrência Anormal,2010-10-18,,RJ,Sudeste,ROBINSON HELICOPTER,R22 BETA
1312,Incidente,2010-10-18,,GO,Centro-Oeste,NEIVA,EMB-810D
1311,Incidente,2010-10-18,,AM,Norte,TWIN COMMANDER,690B
1310,Ocorrência Anormal,2010-10-18,,RJ,Sudeste,BOEING COMPANY,737-8EH
1308,Incidente,2010-10-17,,PR,Sul,CESSNA AIRCRAFT,150J
1306,Incidente,2010-10-17,,Exterior,,BOEING COMPANY,767-316F
1305,Incidente,2010-10-17,,SP,Sudeste,NEIVA,56-C
1304,Ocorrência de Solo,2010-10-17,,MT,Centro-Oeste,,
1303,Acidente,2010-10-16,,MG,Sudeste,ANDRE BARBOSA S.,KR-2S
1302,Incidente,2010-10-15,,RJ,Sudeste,SIKORSKY AIRCRAFT,S-76C
1301,Incidente,2010-10-14,,SP,Sudeste,AEROMOT,AMT-100
1300,Incidente,2010-10-14,,MG,Sudeste,EMBRAER,EMB-810C
1299,Incidente,2010-10-14,,SP,Sudeste,AIRBUS S.A.S.,A320-232
1298,Incidente,2010-10-13,,RJ,Sudeste,AIRBUS S.A.S.,A320-232
1296,Ocorrência Anormal,2010-10-12,,SP,Sudeste,LEARJET,60
1295,Acidente,2010-10-12,,RJ,Sudeste,ROBINSON HELICOPTER,R44 II
1293,Ocorrência Anormal,2010-10-11,,RJ,Sudeste,SIKORSKY AIRCRAFT,S-76A
1292,Incidente,2010-10-11,,PR,Sul,NEIVA,EMB-711ST
1291,Incidente,2010-10-10,,RJ,Sudeste,SIKORSKY AIRCRAFT,S-76A
1289,Ocorrência Anormal,2010-10-09,,PR,Sul,MARCELO SCHUNN DINIZ JUNQUEIRA,RV-10
1288,Ocorrência de Solo,2010-10-09,,MG,Sudeste,,
985,Ocorrência Anormal,2010-06-24,,SP,Sudeste,,
973,Ocorrência Anormal,2010-06-20,,SP,Sudeste,AIRBUS S.A.S.,A320-214
993,Ocorrência de Solo,2010-06-25,,MT,Centro-Oeste,BOEING COMPANY,727-214F
992,Ocorrência Anormal,2010-06-25,,SP,Sudeste,AIRBUS S.A.S.,A320-214
991,Incidente,2010-06-25,,SP,Sudeste,BOEING COMPANY,737-8EH
990,Ocorrência Anormal,2010-06-25,,RJ,Sudeste,BOEING COMPANY,737-76N
989,Incidente,2010-06-24,,SE,Nordeste,AIRBUS S.A.S.,A319-132
988,Ocorrência Anormal,2010-06-24,,DF,Centro-Oeste,AIRBUS S.A.S.,A320-214
986,Incidente,2010-06-24,,SE,Nordeste,BOEING COMPANY,737-85F
984,Incidente,2010-06-23,,BA,Nordeste,EMBRAER,EMB-820C NAVAJO
983,Ocorrência Anormal,2010-06-23,,MA,Nordeste,AIRBUS S.A.S.,A320-214
982,Ocorrência Anormal,2010-06-23,,SP,Sudeste,BOEING COMPANY,737-86N
981,Ocorrência Anormal,2010-06-23,,RJ,Sudeste,SIKORSKY AIRCRAFT,S-76A
980,Ocorrência Anormal,2010-06-22,,MG,Sudeste,CIRRUS DESIGN,SR22
979,Ocorrência Anormal,2010-06-22,,PR,Sul,AIRBUS S.A.S.,A320-232
978,Incidente,2010-06-21,,DF,Centro-Oeste,EMBRAER,EMB-145EP
977,Incidente,2010-06-21,,DF,Centro-Oeste,EMBRAER,EMB-121A1
974,Incidente,2010-06-20,,SP,Sudeste,PIPER AIRCRAFT,PA-28-180
972,Incidente,2010-06-19,,MG,Sudeste,BEECH AIRCRAFT,C90
971,Incidente,2010-06-19,,RJ,Sudeste,CESSNA AIRCRAFT,560XL
969,Incidente,2010-06-18,,BA,Nordeste,EMBRAER,ERJ 190-200 IGW
1994,Incidente,2011-04-14,,PA,Norte,NEIVA,EMB-810D
1621,Incidente,2011-01-09,,MG,Sudeste,PIPER AIRCRAFT,PA-28R-200
2001,Incidente,2011-04-17,,DF,Centro-Oeste,PIPER AIRCRAFT,PA-46-350P
2000,Ocorrência Anormal,2011-04-17,,PR,Sul,BEECH AIRCRAFT,58
1999,Acidente,2011-04-16,,ES,Sudeste,NEIVA,EMB-712
1998,Ocorrência Anormal,2011-04-16,,PR,Sul,CESSNA AIRCRAFT,150L
1997,Ocorrência Anormal,2011-04-15,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-300
1996,Ocorrência Anormal,2011-04-15,,BA,Nordeste,BOEING COMPANY,737-33A
1995,Ocorrência Anormal,2011-04-15,,MG,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-320
1993,Incidente,2011-04-14,,SP,Sudeste,BEECH AIRCRAFT,D17S
1992,Ocorrência Anormal,2011-04-14,,GO,Centro-Oeste,EMBRAER,EMB-810C
1991,Incidente,2011-04-14,,SP,Sudeste,CIRRUS DESIGN,SR20
1990,Ocorrência de Solo,2011-04-14,,RO,Norte,BOEING COMPANY,727-214F
1989,Ocorrência Anormal,2011-04-13,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-300
1988,Ocorrência Anormal,2011-04-13,,RJ,Sudeste,RAYTHEON AIRCRAFT,390
1985,Incidente,2011-04-12,,RS,Sul,CESSNA AIRCRAFT,A188A
1279,Incidente,2010-10-06,,SP,Sudeste,BOEING COMPANY,737-8EH
1987,Incidente,2011-04-13,,AM,Norte,TWIN COMMANDER,690B
1986,Incidente,2011-04-13,,SE,Nordeste,EMBRAER,ERJ 190-200 LR
1636,Acidente,2011-01-11,,RS,Sul,CESSNA AIRCRAFT,A188B
1635,Incidente,2011-01-11,,SP,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-320
1634,Acidente,2011-01-11,,RJ,Sudeste,HUGHES HELICOPTER,269A-1
1633,Incidente,2011-01-11,,ES,Sudeste,AIRBUS S.A.S.,A320-232
1632,Ocorrência Anormal,2011-01-11,,ES,Sudeste,SIKORSKY AIRCRAFT,S-76C
1631,Ocorrência Anormal,2011-01-11,,PI,Nordeste,BOEING COMPANY,737-8EH
1624,Incidente,2011-01-10,,SC,Sul,EMBRAER,ERJ 190-200 IGW
1623,Incidente,2011-01-10,,ES,Sudeste,SIKORSKY AIRCRAFT,S-76A
1622,Incidente,2011-01-09,,RJ,Sudeste,NEIVA,EMB-712
1630,Incidente,2011-01-10,,SP,Sudeste,AIRBUS S.A.S.,A310-304
1629,Incidente,2011-11-10,,RJ,Sudeste,AGUSTA,AW139
1628,Ocorrência Anormal,2011-01-10,,RJ,Sudeste,FOKKER,F28MK0100
1627,Incidente,2011-01-10,,DF,Centro-Oeste,AIRBUS S.A.S.,A320-214
1626,Incidente,2011-01-10,,PA,Norte,AIRBUS S.A.S.,A320-214
1625,Ocorrência Anormal,2011-01-10,,PR,Sul,BEECH AIRCRAFT,B35
1620,Ocorrência Anormal,2011-01-09,,SP,Sudeste,BOEING COMPANY,737-341
1619,Ocorrência Anormal,2011-01-09,,SP,Sudeste,BOEING COMPANY,737-341
1618,Incidente,2011-01-09,,PA,Norte,AIRBUS S.A.S.,A320-214
1285,Ocorrência Anormal,2010-10-08,,ES,Sudeste,EMBRAER,ERJ 190-100 IGW
1284,Acidente,2010-10-07,,MG,Sudeste,NEIVA,EMB-711C
1283,Ocorrência de Solo,2010-10-07,,SP,Sudeste,CESSNA AIRCRAFT,S550
1281,Ocorrência Anormal,2010-10-07,,RJ,Sudeste,CESSNA AIRCRAFT,T206H
1282,Incidente,2010-10-07,,SP,Sudeste,EMBRAER,EMB-810C
1280,Incidente,2010-10-07,,MG,Sudeste,AEROSPATIALE AND ALENIA,ATR-42-320
1278,Incidente,2010-10-06,,BA,Nordeste,EMBRAER,ERJ 190-100 IGW
1277,Incidente,2010-10-06,,SP,Sudeste,EMBRAER,ERJ 190-200 LR
1276,Ocorrência Anormal,2010-10-06,,DF,Centro-Oeste,AIRBUS S.A.S.,A319-115
